%Stretch1, Stretch2, Sigma, Sigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, Diag_max, Diag_min, Diag_mean, Taper_max, Taper_min, Taper_mean, Skew_max, Skew_min, Skew_mean, dist_lapl_max, dist_lapl_min, dist_lapl_mean, _DROP_TOL_, Iters, Op_Complex, Smoo_Complex, SolveTime, CostEst
1.00,45.20,1e0,1,1,1,45.2,23.1,0.04329,1.95671,1,0.038301,0.237674,1,1,1,1,1,1,0,0,0,0.315988,8.13776e-05,0.0379279,0.005,23,1.1,1.14,17.74,0
1.00,45.20,1e0,1,1,1,45.2,23.1,0.04329,1.95671,1,0.038301,0.237674,1,1,1,1,1,1,0,0,0,0.315988,8.13776e-05,0.0379279,0.075,-1,-1,-1,-1,-1
1.00,45.20,1e0,1,1,1,45.2,23.1,0.04329,1.95671,1,0.038301,0.237674,1,1,1,1,1,1,0,0,0,0.315988,8.13776e-05,0.0379279,0.001,48,1.09,1.13,38.01,0
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0.001,93,1.05,1.09,111.1,0
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0.075,-1,-1,-1,-1,-1
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0,100,1.03,1.07,92.76,0
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0.05,-1,-1,-1,-1,-1
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0.025,33,1.22,1.26,22.77,1
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0.1,-1,-1,-1,-1,-1
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0.005,49,1.09,1.13,49.26,0
6.72,20.43,1e0,1,1,1,20.43,11.3249,0.024178,3.31939,1,0.080448,0.220344,1,1,1,1,1,1,0,0,0,0.67587,0.000394557,0.0379046,0.01,46,1.13,1.17,40.3,0
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0.001,63,1.04,1.07,61.28,0
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0.075,-1,-1,-1,-1,-1
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0.1,-1,-1,-1,-1,-1
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0,68,1.03,1.07,72.34,0
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0.05,-1,-1,-1,-1,-1
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0.01,42,1.12,1.16,30.25,1
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0.025,-1,-1,-1,-1,-1
6.72,10.83,1e0,1,1,1,10.83,6.75339,0.0437984,3.18754,1,0.135479,0.287566,1,1,1,1,1,1,0,0,0,0.664689,0.00136244,0.0379097,0.005,44,1.08,1.12,41.94,1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0.001,70,1.04,1.07,64.91,1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0.01,70,1.04,1.07,65.4,1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0,70,1.03,1.07,69.09,1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0.05,-1,-1,-1,-1,-1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0.1,-1,-1,-1,-1,-1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0.005,70,1.04,1.07,68.25,1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0.075,-1,-1,-1,-1,-1
1.17,1.37,1e0,1,1,1,1.37,1.20702,0.777771,1.24669,1,0.840584,0.915609,1,1,1,1,1,1,0,0,0,0.223805,0.0216413,0.0379359,0.025,91,1.04,1.08,90.43,0
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0.075,-1,-1,-1,-1,-1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0.001,80,1.07,1.12,120.4,0
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0.025,37,1.16,1.2,35.02,1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0,120,1.03,1.07,196.4,0
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0.05,-1,-1,-1,-1,-1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0.005,43,1.09,1.14,59.58,0
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0.1,-1,-1,-1,-1,-1
4.18,32.90,1e0,1,1,1,32.9,17.2032,0.0227788,3.13258,1,0.0522024,0.204659,1,1,1,1,1,1,0,0,0,0.642727,0.000153266,0.0379092,0.01,40,1.1,1.15,40.19,1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0.001,91,1.07,1.11,86.8,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0,130,1.03,1.07,140,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0.01,50,1.19,1.24,43.46,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0.075,-1,-1,-1,-1,-1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0.005,67,1.14,1.18,61.19,0
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0.05,-1,-1,-1,-1,-1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0.025,33,1.26,1.3,28.52,1
10.83,32.90,1e0,1,1,1,32.9,18.0168,0.00997414,3.55386,1,0.0499854,0.1563,1,1,1,1,1,1,0,0,0,0.694659,0.000153266,0.0378953,0.1,-1,-1,-1,-1,-1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0.01,52,1.27,1.32,37.04,0
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0.1,-1,-1,-1,-1,-1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0.075,-1,-1,-1,-1,-1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0.005,73,1.23,1.28,68.37,0
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0.05,-1,-1,-1,-1,-1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0,200,1.03,1.07,223.6,0
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0.025,32,1.31,1.36,26.84,1
23.95,100.00,1e0,1,1,1,100,52.7475,0.00158733,3.80166,1,0.0168434,0.0796327,1,1,1,1,1,1,0,0,0,0.704719,1.66583e-05,0.0378819,0.001,153,1.13,1.18,199.5,0
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0.001,40,1.04,1.07,34.79,0
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0.075,-1,-1,-1,-1,-1
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0.005,39,1.04,1.08,48.74,0
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0.01,32,1.09,1.13,36.95,1
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0,41,1.03,1.07,38.97,0
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0.05,-1,-1,-1,-1,-1
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0.1,-1,-1,-1,-1,-1
5.74,5.74,1e0,1,1,1,5.74,4.34022,0.0880522,2.90111,1,0.211769,0.385459,1,1,1,1,1,1,0,0,0,0.625419,0.00438272,0.0379177,0.025,-1,-1,-1,-1,-1
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0.025,29,1.31,1.36,25.16,1
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0.075,-1,-1,-1,-1,-1
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0.005,66,1.22,1.27,44.35,0
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0.001,123,1.12,1.16,102.7,0
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0.05,-1,-1,-1,-1,-1
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0.1,-1,-1,-1,-1,-1
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0.01,50,1.26,1.31,43.31,0
23.95,52.98,1e0,1,1,1,52.98,29.9059,0.00297,3.76855,1,0.0297856,0.100441,1,1,1,1,1,1,0,0,0,0.704157,5.92718e-05,0.0378846,0,153,1.03,1.07,188.2,0
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0.01,20,1.11,1.15,17.08,1
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0.075,-1,-1,-1,-1,-1
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0,162,1.03,1.07,218.6,0
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0.05,-1,-1,-1,-1,-1
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0.001,47,1.1,1.14,49.17,0
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0.1,-1,-1,-1,-1,-1
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0.025,19,1.11,1.15,18.47,1
1.37,85.32,1e0,1,1,1,85.32,43.1854,0.0195524,2.28545,1,0.0202966,0.188392,1,1,1,1,1,1,0,0,0,0.405781,2.28795e-05,0.0379244,0.005,24,1.1,1.14,22.79,0
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0.025,47,1.27,1.32,28.71,1
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0.075,-1,-1,-1,-1,-1
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0.005,85,1.18,1.22,83.24,0
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0,200,1.03,1.07,294.6,0
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0.05,-1,-1,-1,-1,-1
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0.1,-1,-1,-1,-1,-1
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0.01,60,1.22,1.26,55.39,0
12.69,100.00,1e0,1,1,1,100,51.4605,0.00289291,3.6711,1,0.0171819,0.097276,1,1,1,1,1,1,0,0,0,0.699292,1.66583e-05,0.0378878,0.001,112,1.1,1.14,124.1,0
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0.075,-1,-1,-1,-1,-1
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0.025,15,1.11,1.15,7.424,1
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0.01,16,1.11,1.15,10.84,1
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0.005,21,1.1,1.14,14.61,0
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0.05,-1,-1,-1,-1,-1
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0.1,-1,-1,-1,-1,-1
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0,141,1.03,1.07,133.4,0
1.00,72.79,1e0,1,1,1,72.79,36.895,0.0271039,1.9729,1,0.0237907,0.205549,1,1,1,1,1,1,0,0,0,0.316135,3.14263e-05,0.0379269,0.001,44,1.1,1.14,30.68,0
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0.01,47,1.11,1.15,70.39,1
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0.075,-1,-1,-1,-1,-1
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0.005,47,1.1,1.14,47.11,1
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0.025,44,1.16,1.2,60.05,1
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0.05,-1,-1,-1,-1,-1
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0.1,-1,-1,-1,-1,-1
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0,195,1.03,1.07,446,0
4.18,100.00,1e0,1,1,1,100,50.7244,0.00764555,3.19584,1,0.0173045,0.137726,1,1,1,1,1,1,0,0,0,0.644397,1.66583e-05,0.0379043,0.001,67,1.1,1.14,75.65,0
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0.01,38,1.1,1.14,34.02,1
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0.075,-1,-1,-1,-1,-1
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0,110,1.03,1.07,145.1,0
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0.025,36,1.16,1.2,37.75,1
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0.05,-1,-1,-1,-1,-1
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0.1,-1,-1,-1,-1,-1
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0.005,44,1.09,1.13,41.11,0
4.18,23.95,1e0,1,1,1,23.95,12.7453,0.0309499,3.09843,1,0.0711823,0.233793,1,1,1,1,1,1,0,0,0,0.641099,0.000288036,0.0379109,0.001,84,1.06,1.1,138.1,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0.075,-1,-1,-1,-1,-1
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0.001,138,1.1,1.14,131.3,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0.01,57,1.25,1.3,41.19,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0.005,76,1.22,1.26,67.08,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0.05,-1,-1,-1,-1,-1
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0.1,-1,-1,-1,-1,-1
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0,172,1.03,1.07,219.8,0
20.43,72.79,1e0,1,1,1,72.79,38.9024,0.00252953,3.76167,1,0.0229079,0.0937845,1,1,1,1,1,1,0,0,0,0.703713,3.14263e-05,0.0378843,0.025,42,1.3,1.35,28.95,1
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0.01,40,1.1,1.15,37.59,1
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0.075,-1,-1,-1,-1,-1
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0.001,69,1.09,1.13,87.29,0
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0.05,-1,-1,-1,-1,-1
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0.005,42,1.1,1.14,46.12,1
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0.1,-1,-1,-1,-1,-1
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0.025,38,1.12,1.16,44.64,1
3.56,72.79,1e0,1,1,1,72.79,37.0767,0.0118877,3.08049,1,0.0237645,0.159057,1,1,1,1,1,1,0,0,0,0.624213,3.14263e-05,0.0379085,0,168,1.03,1.07,275.8,0
1.00,4.89,1e0,1,1,1,4.89,2.945,0.339559,1.66044,1,0.340259,0.601363,1,1,1,1,1,1,0,0,0,0.297748,0.00574444,0.0379325,0.025,18,1.11,1.15,10.61,1
1.00,4.89,1e0,1,1,1,4.89,2.945,0.339559,1.66044,1,0.340259,0.601363,1,1,1,1,1,1,0,0,0,0.297748,0.00574444,0.0379325,0.075,-1,-1,-1,-1,-1
1.00,4.89,1e0,1,1,1,4.89,2.945,0.339559,1.66044,1,0.340259,0.601363,1,1,1,1,1,1,0,0,0,0.297748,0.00574444,0.0379325,0.001,32,1.04,1.07,18.38,0
1.00,4.89,1e0,1,1,1,4.89,2.945,0.339559,1.66044,1,0.340259,0.601363,1,1,1,1,1,1,0,0,0,0.297748,0.00574444,0.0379325,0.01,22,1.07,1.11,9.952,0
1.00,4.89,1e0,1,1,1,4.89,2.945,0.339559,1.66044,1,0.340259,0.601363,1,1,1,1,1,1,0,0,0,0.297748,0.00574444,0.0379325,0.05,-1,-1,-1,-1,-1
1.00,4.89,1e0,1,1,1,4.89,2.945,0.339559,1.66044,1,0.340259,0.601363,1,1,1,1,1,1,0,0,0,0.297748,0.00574444,0.0379325,0.1,-1,-1,-1,-1,-1
1.00,4.89,1e0,1,1,1,4.89,2.945,0.339559,1.66044,1,0.340259,0.601363,1,1,1,1,1,1,0,0,0,0.297748,0.00574444,0.0379325,0,31,1.03,1.07,17.74,0
